,effect_size,ring,true_effect,att_mSlearn,se_mSlearn,att_mCF,se_mCF,att_dCF,se_dCF,att_mDiD,se_mDiD
0,100.0,treated_inner_ring,1.4999999999999998,0.9521983875622834,0.11969991831234901,1.441380368701023,0.047432288138186354,1.4344740628438464,0.041945309769228833,1.5492929471100974,0.23111414107915693
1,100.0,treated_outer_ring1,0.9659716108049188,0.6923960693381417,0.10264228013976469,1.276171875477551,0.09773773360308212,1.0320015742633704,0.07020932932227664,1.2101681364484294,0.22240206430581466
2,100.0,treated_outer_ring2,0.5597248386648106,-0.04501830651273462,0.04645163997343309,0.08466514332730911,0.032437697303510225,0.5519168460410329,0.029453060995098403,0.2292809482676911,0.2009909918462175
3,100.0,treated_outer_ring3,0.17604151362912823,0.1728223327710505,0.062127585432398956,0.13855876770760264,0.047916108486786124,0.34964618100022793,0.015861687714788932,0.21909663803848584,0.1731212932815427
4,100.0,treated_outer_ring4,0.023899682775130108,0.11745458351274057,0.049466994155645864,0.1873164831604378,0.03585693233649775,0.2784380000170166,0.013098073918181147,0.16050862903783059,0.16279800663752764
5,66.66666666666666,treated_inner_ring,1.5,0.8138175286247803,0.12787701927656658,1.2418351251949873,0.0749181841401991,1.1910291243729618,0.06545800341888774,1.058336473308902,0.24357328083172777
6,66.66666666666666,treated_outer_ring1,0.8909421514961948,0.3529947019918933,0.07317991024250248,0.6194136476239995,0.06818115442754483,0.7014883282035463,0.0943517441878192,0.6870282443740183,0.23671656441519684
7,66.66666666666666,treated_outer_ring2,0.533591372001237,0.21013718166116888,0.07720620560960363,0.47001735924645915,0.08722601922921096,0.377828146759048,0.032654678867124025,0.3265301900610189,0.2128611319039557
8,66.66666666666666,treated_outer_ring3,0.16414198374658465,0.11634710626558571,0.03617287494177178,0.2744051186330055,0.014499829131362833,0.24608080756134385,0.01948308558801946,0.17690441318071004,0.18347384442760484
9,66.66666666666666,treated_outer_ring4,0.021152981512945132,-0.10912905684180715,0.027475393673926637,-0.16592715482824022,0.02353191352037642,0.21322457728349523,0.015044400753019948,-0.20348504819013447,0.1738153025171861
